text,label,second label
Abla flashdance filminin kostum ekibi aradi..., 3
Abla bune, 3
Nenemin bahcesindeki paçalı tavuğa benzedi 😂😂😂, 3
Nolur böyle çıkmadım de 🤦🏻‍♀️, 3
Şort biraz kısa olmuş biraz, 0
Bilmiyorum ya benım hoşuma gıttı bence guzel oldu, 0
Allah aşkına…, 3
Badi güzel. Şort dediğin bence şort değil..., 2
Kusucam abla bune 😢, 1
-Çok güzel değil mii? + Değiiiillllll😒, 3
İğrenç, 1
bisi dicem kiz guzel ve guzel konbinler yapio..., 0
şort dediği şey peki, 0
İyi mi şimdi?, 0
Etek giyse kombin daha iyiydi, 0
Mika nın eski hali, 0
Ya...rr..ma benzemissin, 1
Yorumlari okumaya geldim 😂, 0
Bu kadının her şey ironiydi diyeceği günü bekliyorum, 3
İgrenç olmus k.bkama ama 😂, 1
Keşke lisede kalsaymış, 3
Fizik çok iyi o yüzden bütün kombinler yakışıyor..., 0
İgrenç, 1
Hareketleri Mika raunun eski hali gibi olması peki? 😀, 3
"Tamam hadi şimdi çorap geri çıksın hayatından ,bekliyorum", 0
yani kombin yapcam diye bütün alakasız basit parçaları..., 3
OUTFITLERINE ASIK OLAN TEK BEN OLAMAM DIMI, 0
Zevkler ve renkler tartışılmaz cümlesinin vücut bulmuş hali..., 0
Sokaga bole cikmiyon demi, 3
Simste rast gele karşıma çıkan karakter düzgünce giydirilmeyi bekliyordur;, 3
Bayildimmm🫠🫠, 0
Baya güzel oldu, 0
Bızım burda böyle gezsen eline para sıkıştırırlar, 3
AŞKO BAYILDIMMM, 0
Şort diye dikişsiz don giydi, 2
Ah be o terlikleri aldığın gösterdiğin günü hatırlıylm, 0
Harika olduu😍😍😍, 0
Berbat kombin mikayı taklit eder olmuş, 3
Çorap bir kültürdür yürüyen hali, 0
E hadi altına birşey giymeni bekliyorum 😢, 2
Bune ya 🤮, 1
Yeminle komik degil komik olmaya calisirken..., 3
Pisik olur o, 3
Ben sevdim, 0
Külot giymek tarz olmuş, 2
Gardırop detoksu lütfen, 3
O şortun boyunu bi ölçelim mi, 0
Bu çorabı çıkarmadan mı yatıyorsun, 3
Ben çok beğendim farklı tarz, 0
Bayıldım yaa tarzını beğenmeyen..., 0
Bana tarzını hatırlatıyor💖, 0
Tiktok editin çok iyiydi bence..., 0
Başlığı okuyunca daha kötüsünü bekledim, 3
Nolur bir daha giyme, 3
Abi kısa mı oldu biraz, 0
Çorapları çok sevdim, 0
Mükemmel yaaa, 0
Fiziginin güzelliğini asla tartışmam..., 0
İyi olmuş, 0
Evet ilk defa kötü olmuş bence, 3
Günlük zorbaladığım bir şişko var ikinci “ağır” gelir, 1,4
Kardeşim napmışsın, 3
Ben beğendim abla, 0
beğenmedim, 3
Güzel olmuş, 0
Cok begendim🥰, 0
Off aşırı güzel, 0
Bu çoraplardan bana alır mısın, 0
Komik geldi bana, 3
Harika, 0
Oha aşırı güzel olmuş, 0
En azından denemişsin, 3
O çorap harika, 0
Harika görünüyorsun, 0
Oha mükemmel olmuş, 0
Bence de harika, 0
Çok şık, 0
Bayıldım, 0
Çok güzel olmuş, 0
Şort kısa ama güzel, 0
Beğendim, 0
Harika kombin, 0
Kombinin harika, 0
O kötü yorum yapanlar inşAllah ilerde eşleriniz bu Hanımefendinin kilosunu geçer amin 😂, 1
Aşırı özgüvenin gözlerimize verdiği zarar, 0
Buda kendini güzel sanıyor, 0
Mezdekeye şimdi acıdım o koca patates çuvalını görünce, 0
Kase de güzelmiş, 0
Yanlış anlaşılma olmasin ama topuklu kilolu insanları nasıl taşıyor kırılır diye korkuyorum bazen djdbdhdhdh, 4
Cok tatli bi kizssin ama biran once zayiflaman lazim, 4
Bu arada kizin yuzu guzel fakat adet var 😎, 0
00 00 00 maşşallah, 0
Çok tatlısın ama biraz kilo vermen lazım, 4
Zayıfla biraz bacım, 4
Çok güzel kadın dağılın hadi., 0
Kilolu kadınları över çünkü onları rakip olarak bile görmezler ama güzel bir kız görünce kudururlar 😂, 4
Kilolular göbek üstü crop felan giymesin amk midem bulanıyor, 1
Çok tatlısın ve harika gözüküyosun! 🫶🏻, 0
Kilolular candır🔥🔥, 0
Kilolu kadın candır🔥🔥, 0
Çok tatlısın ama kilo vermen lazım,0
Kilo verirsen bu kadar tatlı durmazsın bence, 4
Kilolular böyle giyinmeyin biraz kapalı giyininde belki terlersinizde gram gram verirsini, 4
"Çok güzel, sevimli ya da özgüvenli olabilirsin ona kimsenin lafı yok ki.. sadece kilo normalleştirmeyin, sağlıksızsın, zayıfla ellide sevimli olsan bile sağlıksızsın! Fizik için değil sağlık için yavrum sağlık", 4
"O kadar kilo ile bile çok çekici, alımlı, orantılı görünüyorsun bakma boku bile bi boka yaramayan boş avellerr", 1
Yürüyen obez🧠, 4
Kilo ver lütfen, 4
Bu kilo da bile çok çekici alımlı orantılı görünüyorsun bakma boku bile bi boka yaramayan boş avellerr, 1
"Kız gerçekten çok güzel. Kendisinin kilosunun bilincinde olacak zekada olduğunu düşünüyorum. Kilo verip vermemesi, veya verememesi onu ilgilnedirir.", 4
Güzel bir kemer de olabilirdi (ince), 0
Çok tatlısı ❤️❤️❤️, 0
Çok tatlısın ve çok güzelsin 🩷, 0
"Güzel kız lan bayıldım valla enerjisine ,vibe ne her boku linclionuz aq", 1
Çok tatlısın ve harika gözüküyosun! 🫶🏻, 0
Kilolular böyle giyinmeyin biraz kapalı giyininde belki terlersinizde gram gram verirsini, 4
Zayıfla biraz bacım, 4
Kilolu kadın candır🔥🔥, 4
Kilo verirsen bu kadar tatlı durmazsın bence, 4
Çok tatlısın ama kilo vermen lazım, 4
Güzel kızsın ama biraz daha zayıf olmalısın, 4
Kilo ver lütfen, 4
Kilolu kadınlar artık sosyal medyada popüler oldu ama bu sağlıklı değil, 4
"Çok güzel, sevimli ya da özgüvenli olabilirsin ona kimsenin lafı yok ki.. sadece kilo normalleştirmeyin, sağlıksızsın, zayıfla ellide sevimli olsan bile sağlıksızsın! Fizik için değil sağlık için yavrum sağlık", 4
Abla burgerimi neden yedin,3
Abla boşver sen yorumları yeme,3
Erkekleri sadece varlığıyla kudurtup bundan etkileşim alınca kadınların min keyif, 2
Utancından sokağa çıkamayan insanlar artık seks objesi olduklarını fark edince sosyal medyada takipçi kasmanın yolunu buldular namusuyla çalışan kadınlara selam olsun, 2
Çok Konuşma yüzüne attırırım,2
Çok şekersin.😍, 0
Kız gerçekten çok güzel. Kendisinin kilosunun bilincinde olacak zekada olduğunu düşünüyorum., 0
Çok şirin❤️❤️, 0
Çok tatlısın ve çok güzelsin 🩷, 0
Aşırı özgüvenin gözlerimize verdiği zarar, 0
Buda kendini güzel sanıyor,3
O topuklar nasıl dayanıyor,3
Babasının yavru danası.,1
Timur’un favori fili,1
Vay danam vay,1
Yürüyen obez🧠,1
Şişman özgüveni diye bisey kesin var amk😂,3
Yani dolgunluk iyi olur sevecek daha çok yeri var,2
My name is optimus prime, 3
Kusucam, 1
Sismaniye. Çok şirin ve sempatik güzel ❤️,4,0
Bu bayram kemiksiz kilo geldi,1
Şu obezlerin saçma özgüveni baydı artık 🤢🤮, 1
Zorbalamayın sizide yer,3
Allah seni 0 kilo yaratmadı kilo ver, 4
Öz güvene bak amk, 1
Çok güzel kadın dağılın hadi., 0
Bu kilo da bile çok çekici alımlı orantılı görünüyorsun ,2
Babasının yavru danası.,1
🤮🤮🤮🤮,1
Koca götlü 😂😂, 1
Allah kahretsin ya aq kusma torbası getirsene abi yan odadan,1
Dana gibi maşşşşallah😂,1
Anam besili camış,1
Manda morlo,1
Yağ torbası, 4
Obez, 0
Yazık insan yakışanı giymeli 🤮🤮🤮🤮,3
Ayı,1
🤮🤮,1
İğrenç aq,1
Allah’ını seversen yapma buraya kadar ter kokusu geliyor, 0
Çok Konuşma yüzüne attırırım,2
Ananskim kusuyodum.İnternetimin iadesini talep ediyorum.,1
Yorumları de yemiş ablam,3
Yürüyen obez🧠,4
Ob ez, 0
Kusammı hocam kusammı 🤮, 1
İğrenç video, 1
🤮🤮, 1
iğrenç aq, 1
İğrenç video, 1
4 + 1  manita bıcır bıcır ev,3
🧿🙏🏻😭👸🏼💋, 0
Sabah öğlen akşam,2
Taş, 0
Gel de zorbalama işte,1
👀🐳👠🐳👜🐳,1
😍, 0
Ondan Sonra Dayı G*tume Bakıyor Oluyor Dayılar Nasıl Bakmasin, 1
vay danam ay, 3
❤️, 0
Sismaniye. ,3
Vay ayı vay, 3
telefon elimde ağırlaştı,3
Bıcır bıcır ev + dublex manita,3
dom dom kurşunu, 3
Kankam gerçekten bu şekilde mutlu olduğunu düşünüyorsan bişey diyemem ama sağlıklı olmak istiyorsan kilo vermen gerek., 4
Satrancta kendini sah sanan fil😂,1
Sakin ol ve ziplama lütfen 👏👏👏👏 FAY HATTİNA FALAN SAKAT OLUR,1
Enerjisi çok iyi çokta tatlı 😍 👏👏👏, 0
Yakışanı giyer misin lütfen!, 4
İyi yorumları dikkate almayın., 3
5 çocuklu ananemin memeleri bile senden daha toparlaktır sen gelmiş burada teşhir etmişsin, 1
insana benzedin bak şimdi kızım,1
sismansin iste ne uzatiyosun,1
Ne kadar seviyorsun göstermeyi … baydın., 2
Vurmaya doyamadım sana ben maşallah seni yok etmek istiyorum,2
Senin özgürlük biraz fazla çıplak gezmek özgürlük değil teshirciliktir,2
Makyaj olmasa yolda gorsen bakmazsin😂,3
İyice şaşırdın kızım,3
Ya bir versen, hem sen rahatlayacaksın hem biz rahatlayacaz,2
Kırışıklıkları saydım resmen, 3
Ucuz seni,1
Seni kucağıma alıp sana sarılmak istiyorum,2
Allah belanı versin,1
Ateşin bol olsun,2
İyi ki makyaj var yoksa yüzlerine bakılacak gibi değil.,1









