text,label
Senin gibi kişilere boşluk deniyor,1
Senin gibi bireylere anlamsızlık deniyor,1
Senin gibi insanlara saçmalık deniyor,1
Senin gibi kişilere gereksizlik deniyor,1
Senin gibi bireylere manasızlık deniyor,1
Senin gibi insanlara boşluk deniyor,1
Senin gibi kişilere anlamsızlık deniyor,1
Senin gibi bireylere saçmalık deniyor,1
"Gibi senin insanlara "" sözlükte boşluk "" deniyor 😑",1
"Gibi insanlara sözlükte "" boşluk "" deniyor 😑",1
Tam bir aptal gibi davranıyorsun 🤦‍♂️,1
Çok aptalca davranıyorsun,1
Salak gibi hareket ediyorsun,1
Ahmakça davranıyorsun,1
Gerizekalı gibi davranıyorsun,1
Akılsızca hareket ediyorsun,1
Mantıksız davranıyorsun,1
Düşüncesizce hareket ediyorsun,1
Zeka seviyesi düşük davranıyorsun,1
Bir tam aptal davranıyorsun gibi 🤦 ‍ ♂ ️,1
Tam bir aptal davranıyorsun 🤦 ‍ ♂ ️,1
150 kg bir insanın 5 kg kaldırması utanç verici 😳,1
Bu çok ayıp bir durum,1
Rezil bir olay bu,1
Utanç verici bir durum,1
Skandal yaratacak bir hareket,1
Mahcubiyet yaratan bir olay,1
Ayıp veren bir davranış,1
Rezil edici bir durum,1
Utanılacak bir olay,1
kg 150 bir insanın 5 kaldırması kg utanç 😳 verici,1
kg bir insanın 5 kg kaldırması utanç 😳,1
Kendini bir şey mi sanıyorsun ? 😤,1
Kendini çok büyük görüyorsun,1
Haddini bilmiyorsun,1
Kendini bir şey sanıyorsun,1
Burnun havada,1
Kibirli davranıyorsun,1
Kendini üstün görüyorsun,1
Haddinden fazla büyükleniyorsun,1
Kendini çok önemli sanıyorsun,1
Kendini mi bir şey sanıyorsun? 😤,1
Kendini bir şey mi? 😤,1
Abla kusucam aw 🤢,1
Abla aw kusucam 🤢,1
Abla aw 🤢,1
Abla sen çok yiyorsun miden büyük 😬 ağzını kapatmazsan boş iş 🙄,1
"Çok fazla yemek yiyorsun, karnın şişmiş",1
"Aşırı yemek yiyorsun, miden patlayacak",1
"Fazla yemek yiyorsun, karnın büyümüş",1
"Çok yemek yiyorsun, miden genişlemiş",1
"Aşırı yemek yiyorsun, karnın şişmiş",1
"Fazla yemek yiyorsun, miden büyümüş",1
Sen abla çok yiyorsun miden 😬 büyük ağzını kapatmazsan iş boş 🙄,1
Abla sen miden büyük 😬 ağzını kapatmazsan boş iş 🙄,1
Aklın ermediği şeylere yorum yapma 🤯,1
Ermediği aklın şeylere yorum yapma 🤯,1
Aklın şeylere yorum yapma 🤯,1
Aklın fikrin piçlikte başka bir şey değil 😒,1
Fikrin aklın piçlikte başka bir şey 😒 değil,1
Aklın fikrin piçlikte başka bir değil 😒,1
Balina 🐋,1
🐋 balina,1
🐋,1
Bana “belin kalın” diyen obezin kat kat olan beli???? Puahahaha 😂,1
Bana “ belin ” kalın obezin diyen kat kat olan beli? ?? ? Puahahaha 😂,1
Bana “ belin kalın diyen obezin kat beli? ?? ? Puahahaha 😂,1
Bastığın her yer eziliyor… 😅,1
Bastığın yer her eziliyor … 😅,1
Her yer eziliyor … 😅,1
Başka işin gücün yok mu gereksiz 😤,1
Başka işin yok mu gücün gereksiz 😤,1
Başka gücün yok mu gereksiz 😤,1
Beynini aldırmışsın herhalde yazık 🤦‍♀️,1
Aldırmışsın beynini herhalde yazık 🤦 ♀ ‍ ️,1
Beynini aldırmışsın herhalde 🤦 ‍ ♀ ️,1
Böyle saçma bir fikir ancak çocuk aklından çıkar 🙄,1
Böyle saçma fikir ancak bir çocuk aklından çıkar 🙄,1
Böyle bir fikir ancak çocuk aklından çıkar 🙄,1
Bu kadar gerizekalı biri olamazsın 😳,1
Kadar bu gerizekalı biri olamazsın 😳,1
Bu kadar gerizekalı olamazsın 😳,1
Çöp 🗑️,1
Çöp ️ 🗑,1
Çöp 🗑,1
Dombili 😏,1
😏 dombili,1
Dombili,1
Gerçekten rahatsız edici seviyedesin 😬,1
Rahatsız gerçekten edici seviyedesin 😬,1
Rahatsız edici seviyedesin 😬,1
Git biraz kitap oku geri kafalı! 📚,1
Git biraz geri kitap oku kafalı! 📚,1
Git biraz kitap oku geri kafalı!,1
Git işine sik kafalı 😡,1
Git sik işine kafalı 😡,1
Işine sik kafalı 😡,1
Git o pis kafanı yıka gel 🧼,1
Git o pis yıka gel 🧼,1
Her konuşman ayrı bir saçmalık 🙄,1
Her ayrı konuşman bir saçmalık 🙄,1
Her konuşman ayrı saçmalık 🙄,1
Herkes senden rahatsız hiç farkında değilsin 😒,1
Herkes senden rahatsız farkında hiç 😒 değilsin,1
Herkes senden rahatsız hiç farkında değilsin,1
Hiçbir halt bildiğin yok 😑,1
Hiçbir halt yok bildiğin 😑,1
Hiçbir halt yok 😑,1
İnsan utanır biraz 😳,1
Utanır i̇nsan biraz 😳,1
İnsan utanır 😳,1
İnternetim yine boşa gitti 😤,1
İnternetim yine boşa 😤 gitti,1
İnternetim boşa gitti 😤,1
Kapa çeneni sürtük! 😡,1
Kapa çeneni! sürtük 😡,1
Kapa çeneni sürtük!,1
Kardeş bu nasıl pis bir şey ya 🤢,1
Bu kardeş nasıl pis bir ya şey 🤢,1
Kardeş bu nasıl pis şey ya 🤢,1
Kendi çöplüğünde öt 🗑️,1
Çöplüğünde kendi öt 🗑 ️,1
Kendi öt 🗑 ️,1
Kevaşe gibi davranmayı bırak artık 😒,1
Gibi kevaşe davranmayı bırak artık 😒,1
Kevaşe gibi davranmayı bırak 😒,1
Koca kafanla düşünemedin mi ***? 🤯,1
Düşünemedin koca kafanla mi * * *? 🤯,1
Kafanla düşünemedin mi * * *? 🤯,1
Konuşmasan kimse seni orospu sanmaz 😑,1
Konuşmasan seni kimse orospu sanmaz 😑,1
Konuşmasan seni orospu sanmaz 😑,1
Kusura bakma ama çok sağlıksızsın ⚠️,1
Kusura bakma çok ama ⚠ sağlıksızsın ️,1
Kusura bakma ama çok sağlıksızsın ️,1
Ne saçmalıyorsun kaşar seni! 😤,1
Ne saçmalıyorsun kaşar seni 😤!,1
Ne kaşar seni! 😤,1
Ne yüzsüzsün 😏,1
Ne 😏 yüzsüzsün,1
Ne 😏,1
Otur oturduğun yerde sürtük 😡,1
Otur yerde oturduğun sürtük 😡,1
Otur oturduğun yerde sürtük,1
Panda 🐼,1
🐼 panda,1
🐼,1
Saçma sapan konuşma artık 🙄,1
Sapan saçma konuşma artık 🙄,1
Saçma konuşma artık 🙄,1
Sana cevap vermek bile vakit kaybı ⏳,1
Cevap sana vermek bile kaybı vakit ⏳,1
Cevap vermek bile vakit kaybı ⏳,1
Sana laf anlatmak boş duvara konuşmak gibi 😒,1
Laf sana anlatmak boş duvara konuşmak 😒 gibi,1
Sana laf anlatmak duvara konuşmak gibi 😒,1
Sana yazmak bile vakit kaybı ⌛,1
Sana bile yazmak vakit kaybı ⌛,1
Sana yazmak bile vakit kaybı,1
Sen konuşunca IQ’m düşüyor 🤯,1
Konuşunca sen IQ ’ m 🤯 düşüyor,1
Konuşunca IQ ’ m düşüyor 🤯,1
Sende beyin yerine başka bir şey var galiba 😑,1
Sende başka beyin yerine bir şey var galiba 😑,1
Sende beyin yerine başka bir var galiba 😑,1
Senden nefret ediyorum 😡,1
Nefret senden ediyorum 😡,1
Senden nefret 😡,1
Senden tiksiniyorum 🤢,1
Tiksiniyorum senden 🤢,1
Senden 🤢,1
Senin gibi şerefsiz görmedim hayatımda 😤,1
Senin gibi şerefsiz görmedim 😤 hayatımda,1
Gibi şerefsiz görmedim hayatımda 😤,1
Senin gibiler yüzünden ortam bozuluyor 😒,1
Senin yüzünden gibiler ortam bozuluyor 😒,1
Senin gibiler yüzünden ortam bozuluyor,1
Senin gibileri görünce umudum kalmıyor insanlıktan 😔,1
Senin gibileri umudum görünce kalmıyor 😔 insanlıktan,1
Senin gibileri görünce kalmıyor insanlıktan 😔,1
Senin seviyene inmeyeceğim pislik 😏,1
Seviyene senin inmeyeceğim pislik 😏,1
Senin seviyene inmeyeceğim 😏,1
Senin zekân yerlerde sürünüyor 🤦‍♂️,1
Zekân senin yerlerde sürünüyor 🤦 ‍ ️ ♂,1
Zekân yerlerde sürünüyor 🤦 ‍ ♂ ️,1
Seninle aynı ortamda bulunmak bok gibi 💩,1
Aynı seninle bulunmak ortamda bok gibi 💩,1
Seninle aynı ortamda bulunmak bok 💩,1
Ya karı ne anlatıyon aw bu ne kwmxkwkxokwkxs 😵,1
Ya ne karı anlatıyon aw bu kwmxkwkxokwkxs ne 😵,1
Ya karı ne anlatıyon aw bu kwmxkwkxokwkxs 😵,1
Yine saçmalamışsın 🙄,1
Yine 🙄 saçmalamışsın,1
Saçmalamışsın 🙄,1
Yorumların bile değerli değil 😑,1
Bile yorumların değerli değil 😑,1
Yorumların değerli değil 😑,1
Kadın olduğun için daha sabırlı olacağını düşünmüştüm.,2
Kadın için olduğun daha sabırlı düşünmüştüm olacağını.,2
Olduğun için daha sabırlı olacağını düşünmüştüm.,2
Kadınların duygusallığı yöneticilikte zor oluyor ama sen idare ediyorsun.,2
Kadınların duygusallığı yöneticilikte zor oluyor sen ama idare ediyorsun.,2
Kadınların zor oluyor ama sen idare ediyorsun.,2
Annelik içgüdüsü olmayan kadından korkulur.,2
Içgüdüsü annelik olmayan kadından korkulur.,2
Annelik içgüdüsü kadından korkulur.,2
Kadın dediğin evi çekip çevirmeli önce.,2
Dediğin kadın evi çekip önce çevirmeli.,2
Kadın dediğin evi çekip çevirmeli.,2
Bu yaştan sonra çocuk zor tabii.,2
Bu sonra yaştan zor çocuk tabii.,2
Bu yaştan sonra çocuk zor.,2
Kadınlar kariyer yapacağım diye anneliği unutuyor.,2
Kariyer kadınlar yapacağım anneliği diye unutuyor.,2
Kadınlar kariyer diye anneliği unutuyor.,2
Evlenince çalışmayı bırakırsın zaten.,2
Evlenince çalışmayı bırakırsın. zaten,2
Çalışmayı bırakırsın zaten.,2
Başarılarının arkasında bir erkek var mı peki?,2
Arkasında başarılarının erkek bir var mı peki?,2
Başarılarının arkasında bir erkek var mı?,2
Güzel yüzün sayesinde kolay ilerlemişsindir.,2
Güzel sayesinde yüzün kolay ilerlemişsindir.,2
Güzel yüzün kolay ilerlemişsindir.,2
Yönetici olman hoş ama yıpranmaz mısın?,2
Hoş yönetici olman ama yıpranmaz mısın?,2
Yönetici olman hoş ama yıpranmaz?,2
İlginç... Kadın CEO'ya alışkın değiliz biz.,2
. i̇lginç. . Kadın CEO ' ya değiliz biz alışkın.,2
İlginç. .. Kadın ' alışkın değiliz biz.,2
Kadınlar da artık kendini geliştiriyor tabii…,2
Kadınlar da artık geliştiriyor kendini … tabii,2
Da artık kendini geliştiriyor tabii …,2
Senin yaşında bir kadının bu kadar ilerlemesi büyük başarı!,2
Senin yaşında bir bu kadının ilerlemesi kadar büyük! başarı,2
Senin bir kadının bu kadar büyük başarı!,2
Kadın dayanışması işe yaramış gibi görünüyor.,2
Dayanışması kadın işe gibi yaramış görünüyor.,2
Kadın dayanışması işe yaramış gibi.,2
Senin gibi bir kadın bile bu noktaya gelebildiyse herkes gelebilir.,2
Senin gibi bir bile kadın bu noktaya gelebildiyse herkes gelebilir.,2
Senin gibi bir bile bu noktaya herkes gelebilir.,2
Kadınlar matematikte iyi olamaz sanırdım.,2
Kadınlar matematikte olamaz iyi sanırdım.,2
Kadınlar matematikte olamaz sanırdım.,2
Peki bu zamana kadar neden bekledin 😏,3
Peki bu kadar zamana neden 😏 bekledin,3
Peki bu kadar neden bekledin 😏,3
Sonunda yorumları ciddiye almışsın 😏,3
Yorumları sonunda ciddiye almışsın 😏,3
Yorumları ciddiye almışsın 😏,3
İçerik tüketicisi 😒,3
İçerik 😒 tüketicisi,3
Tüketicisi 😒,3
Bende diyorum dün neden salon sallandı 😅,3
Diyorum bende dün neden salon 😅 sallandı,3
Bende diyorum dün neden sallandı 😅,3
Uzun uzun felsefi cümleler kurmak 😏 Az yemek 😏,3
Uzun uzun felsefi cümleler kurmak 😏 Az 😏 yemek,3
Uzun uzun felsefi cümleler kurmak 😏 yemek 😏,3
Çok konuşuyo ya 🙄,3
Çok konuşuyo 🙄 ya,3
Çok ya 🙄,3
Köpeğin üstüne düşeceksin diye çok korktum 😅,3
Üstüne köpeğin düşeceksin diye çok 😅 korktum,3
Köpeğin üstüne düşeceksin diye korktum 😅,3
Biraz erken başlamışsın spora 😏,3
Biraz başlamışsın erken spora 😏,3
Erken başlamışsın spora 😏,3
Ahh canım kıyamam senin travman mı var onuda yersin sen 😅,3
Canım ahh kıyamam senin travman mı onuda var sen yersin 😅,3
Ahh canım kıyamam senin travman onuda yersin sen 😅,3
Ablam salonda yer bırakmadığı için tek başına çalışıyor 😅,3
Ablam salonda yer bırakmadığı için başına tek 😅 çalışıyor,3
Ablam salonda yer bırakmadığı için tek çalışıyor 😅,3
6 dk yapmış 😏,3
Dk 6 yapmış 😏,3
6 dk 😏,3
Keşfet sal artık 😒,3
Sal keşfet artık 😒,3
Keşfet sal 😒,3
Set arası iskender sarar 😅,3
Arası set iskender sarar 😅,3
Set arası sarar 😅,3
Mental değişim (daha aç) 😏,3
Mental (değişim aç daha) 😏,3
Mental değişim (daha aç ),3
Kaldırdığın ağırlık az değil mi canım 😏,3
Kaldırdığın ağırlık değil az mi 😏 canım,3
Kaldırdığın az değil mi canım 😏,3
Sence tek sorun 15 kg alman mı 😒,3
Sence tek 15 kg sorun alman mı 😒,3
Tek sorun 15 kg alman mı 😒,3
Daha fazla yemek için çalışıyor 😏,3
Daha fazla yemek çalışıyor için 😏,3
Fazla yemek için çalışıyor 😏,3
Spordan sonra 6 tane burger iyi gider 😅🍔🍔🍔🍔🍔🍔,3
Spordan sonra 6 iyi tane burger gider 😅 🍔 🍔 🍔 🍔 🍔 🍔,3
Spordan sonra 6 tane burger iyi 😅 🍔 🍔 🍔 🍔 🍔,3
Zahmet olmuş canım ya 😅,3
Zahmet olmuş canım 😅 ya,3
Olmuş canım ya 😅,3
Zayıflamaya mı yoksa gösteriş olsun diye mi 😏,3
Zayıflamaya mı gösteriş olsun yoksa diye mi 😏,3
Zayıflamaya mı yoksa gösteriş olsun diye 😏,3
Abla oturduğun taburenin linkini yollasana 😅 Seni taşıyan neler yapar 😏,3
Abla oturduğun taburenin linkini 😅 yollasana Seni taşıyan neler yapar 😏,3
Abla oturduğun taburenin yollasana 😅 Seni taşıyan neler 😏,3
"Tayt: ""Abicim beni bi bırak"" 😅",3
"Tayt: "" Abicim bırak beni bi "" 😅",3
"Tayt: "" beni bi bırak "" 😅",3
Senin bu kadar akıllı olman beni şaşırttı 😏,3
Senin bu kadar akıllı olman beni şaşırttı,3
Sen bunu kendi başına mı yaptın gerçekten 😏,3
Bunu sen başına kendi mı yaptın gerçekten 😏,3
Sen bunu kendi başına mı yaptın gerçekten,3
Senin gibi güzel birinden bu kadar mantıklı bir şey beklemiyordum 😅,3
Gibi senin güzel birinden bu kadar mantıklı bir beklemiyordum 😅 şey,3
Gibi güzel bu kadar mantıklı bir şey beklemiyordum 😅,3
Senin ağzından böyle teknik terimler duymak ne garip 😏,3
Senin ağzından böyle teknik duymak ne terimler garip 😏,3
Senin ağzından böyle terimler duymak ne garip 😏,3
Senin fikirlerini ciddiye alan var mı gerçekten 😏,3
Fikirlerini ciddiye alan var mı gerçekten 😏,3
Kadınlar her konuda konuşmamalı derken seni kastetmişler 😅,3
Kadınlar her konuda konuşmamalı derken seni 😅,3
Bir şey demek istemem ama demesem çatlarım 😅,3
Bir demek şey istemem demesem ama çatlarım 😅,3
Bir demek istemem ama demesem çatlarım 😅,3
Zeka seviyenle barışık olman güzel bir şey 😏,3
Zeka seviyenle olman barışık güzel şey bir 😏,3
Seviyenle barışık olman güzel bir şey 😏,3
Ay seni biri takip etse ne yapar acaba 😏,3
Ay seni biri takip etse ne yapar 😏,3
Gerçekten yazdığına inandın mı yoksa troll müsün 😏,3
Yazdığına gerçekten mı inandın yoksa troll müsün 😏,3
Gerçekten yazdığına inandın mı troll müsün 😏,3
“Düşünce” sandığın şey aslında refleks galiba 😏,3
Düşünce “ ” sandığın şey aslında refleks 😏 galiba,3
“ Düşünce ” sandığın şey refleks galiba 😏,3
Paylaşımın tam bir “ders çıkarılacak şey” ama tersinden 😅,3
Paylaşımın tam bir ders “ şey çıkarılacak ” tersinden ama 😅,3
Paylaşımın “ ders çıkarılacak şey ” ama tersinden 😅,3
Ne kadar derinlikli bir bakış açısı 😏,3
Ne kadar derinlikli bakış bir 😏 açısı,3
Ne kadar derinlikli bir açısı 😏,3
Anladık feminist falansın ama biraz da mantık lütfen 😅,3
Anladık ama feminist falansın biraz da mantık lütfen 😅,3
Anladık feminist falansın biraz da mantık lütfen 😅,3
Bir fikrin olması çok hoş ama işe yaramıyor maalesef 😏,3
Bir olması fikrin çok hoş ama yaramıyor maalesef işe 😏,3
Bir fikrin olması çok hoş ama işe yaramıyor,3
Yine mi sen 😅 Bekliyorduk zaten 😏,3
Yine mi sen zaten 😅 Bekliyorduk 😏,3
Yine mi sen Bekliyorduk zaten 😏,3
Söylediklerinle mantığın arasındaki uçuruma bayıldım 😅,3
Söylediklerinle mantığın arasındaki bayıldım uçuruma 😅,3
Söylediklerinle arasındaki uçuruma bayıldım 😅,3
Kendi çapında bir aktivistsin sanırım 😏,3
Kendi çapında aktivistsin bir sanırım 😏,3
Kendi çapında aktivistsin sanırım 😏,3
Herkesin kafası karışık ama seninki başka bir boyutta 😏,3
Kafası herkesin karışık ama seninki bir başka boyutta 😏,3
Herkesin kafası karışık seninki başka bir boyutta 😏,3
Aklını zorladığın için seni tebrik ediyorum 😏,3
Zorladığın aklını için seni ediyorum tebrik 😏,3
Aklını zorladığın için tebrik ediyorum 😏,3
Sıradaki paylaşımın için merakla beklemedeyiz 😅,3
Sıradaki paylaşımın için merakla 😅 beklemedeyiz,3
Sıradaki paylaşımın merakla beklemedeyiz 😅,3
Yine bir ‘kadınlar her şeyi bilir’ hikayesi 😏,3
Yine ‘ bir her kadınlar şeyi bilir ’ 😏 hikayesi,3
Bir ‘ kadınlar her bilir ’ hikayesi 😏,3
Seninle tartışmak akıl sağlığına zarar veriyor 😏,3
Seninle akıl tartışmak sağlığına zarar 😏 veriyor,3
Seninle tartışmak akıl sağlığına zarar 😏,3
Bu paylaşım resmen “beni ciddiye almayın” diyor 😅,3
Bu paylaşım resmen beni “ ciddiye ” almayın 😅 diyor,3
Bu paylaşım resmen “ beni almayın diyor 😅,3
Güzellik geçici ama seninki hiç olmamış zaten 😏,3
Geçici güzellik ama seninki hiç zaten olmamış 😏,3
Güzellik geçici ama seninki hiç zaten 😏,3
Fikirlerini sevdim ama sadece gülmek için 😅,3
Sevdim fikirlerini ama sadece gülmek 😅 için,3
Sevdim ama sadece gülmek için 😅,3
Sesin o kadar ince ki düşüncelerin de öyle sanırım 😏,3
Sesin o ince kadar ki düşüncelerin de öyle sanırım 😏,3
Sesin o kadar ki düşüncelerin de öyle sanırım,3
Okuyunca düşündüm: Acaba bu kişi gerçek mi 😅,3
Düşündüm: okuyunca Acaba bu kişi gerçek mi 😅,3
Okuyunca düşündüm: Acaba bu kişi gerçek 😅,3
Düşüncelerin kadar derin bir çay bardağı görmedim 😅,3
Düşüncelerin kadar bir derin çay bardağı 😅 görmedim,3
Düşüncelerin kadar derin bir çay bardağı görmedim,3
Senin söylediklerini anlamak için özel eğitim mi gerek 😅,3
Söylediklerini senin anlamak için özel mi eğitim gerek 😅,3
Senin söylediklerini anlamak için özel eğitim gerek 😅,3
Bu kadar konuşup hiçbir şey dememek bir yetenek 😏,3
Kadar bu konuşup hiçbir şey bir dememek yetenek 😏,3
Bu konuşup hiçbir şey dememek bir yetenek 😏,3
Güzelliğin içten geliyor ama dışarı çıkamamış 😏,3
Içten güzelliğin geliyor ama çıkamamış dışarı 😏,3
Güzelliğin içten ama dışarı çıkamamış 😏,3
Yazım kurallarına düşman biri daha 😏,3
Yazım kurallarına biri düşman daha 😏,3
Yazım kurallarına düşman daha 😏,3
Çok tatlısın ama sadece tatlısın 😏,3
Çok tatlısın ama sadece 😏 tatlısın,3
Çok tatlısın ama sadece tatlısın,3
Konuşmaların çok etkileyici… sustuğunda 😅,3
Çok konuşmaların etkileyici … sustuğunda 😅,3
Konuşmaların etkileyici … sustuğunda 😅,3
Bu açıklamayı hangi yapay zeka yazdı 😏,3
Bu açıklamayı zeka hangi yapay yazdı 😏,3
Bu açıklamayı yapay zeka yazdı 😏,3
Ay sen ciddi mi düşünüyorsun bu konuları 😅,3
Sen ay ciddi mi düşünüyorsun konuları bu 😅,3
Ay sen ciddi mi düşünüyorsun bu 😅,3
Cevapların tam olarak hiçbir şey söylemiyor 😅,3
Tam cevapların hiçbir olarak şey söylemiyor 😅,3
Tam olarak hiçbir şey söylemiyor 😅,3
O kadar düşünmüşsün ki beynin yorulmuş 😏,3
O kadar düşünmüşsün beynin ki 😏 yorulmuş,3
O kadar düşünmüşsün ki yorulmuş 😏,3
Yorumuna bakınca “neden” diye soruyorum 😏,3
Yorumuna “ bakınca ” neden diye soruyorum 😏,3
Yorumuna bakınca “ ” diye soruyorum 😏,3
Ay sen baya klavye delikanlısı olmuşsun 😅,3
Sen ay baya klavye delikanlısı 😅 olmuşsun,3
Ay sen baya klavye delikanlısı 😅,3
Senin profilin tam “örnek vaka” gibi 😏,3
Senin “ profilin tam örnek vaka ” gibi 😏,3
Senin profilin “ örnek vaka ” gibi 😏,3
Akıl yürütüyorsun ama yürümüyor gibi 😅,3
Akıl yürütüyorsun yürümüyor ama gibi 😅,3
Akıl yürütüyorsun ama yürümüyor gibi,3
Modayı sen yaratıyorsun galiba 😅,3
Modayı yaratıyorsun sen galiba 😅,3
Modayı sen yaratıyorsun galiba,3
Bu yaştan sonra evlenmek zor olabilir tabii 😅,3
Yaştan bu sonra evlenmek olabilir zor tabii 😅,3
Bu sonra evlenmek zor olabilir tabii 😅,3
Senin gibisine zor adam dayanır 😏,3
Senin zor gibisine adam dayanır 😏,3
Senin gibisine zor dayanır 😏,3
Bu pozisyona torpille gelmemişsindir umarım 😏,3
Bu pozisyona torpille gelmemişsindir 😏 umarım,3
Pozisyona torpille gelmemişsindir umarım 😏,3
Yemek yapmıyorsan ne işe yararsın 😏,3
Yemek yapmıyorsan işe ne yararsın 😏,3
Yemek yapmıyorsan işe yararsın 😏,3
Makyajsız halin seni tanınmaz yapmış 😳,4
Makyajsız halin seni yapmış tanınmaz 😳,4
Makyajsız halin seni yapmış 😳,4
Bu kıyafeti bilerek mi giydin 🤨,4
Bu kıyafeti bilerek mi 🤨 giydin,4
Bu kıyafeti bilerek giydin 🤨,4
Sen güzelsin ama bir zahmet biraz bakımlı olsan… 🙄,4
Sen ama güzelsin bir zahmet biraz olsan bakımlı 🙄 …,4
Güzelsin ama bir zahmet biraz bakımlı olsan 🙄,4
Topuklu giymiyorsan neden kadınsın ki 😒,4
Topuklu neden giymiyorsan kadınsın ki 😒,4
Topuklu giymiyorsan neden ki 😒,4
Doğal halinle barışık olman çok... cesurca 😅,4
Barışık doğal halinle olman. çok. . cesurca 😅,4
